,F1.1.tool,F1.1.rocrate,F1.2.tool,F1.2.rocrate,F2.1.tool,F2.1.rocrate,F3.1.tool,F3.1.rocrate,F4.1.tool,F4.1.rocrate,A1.1.tool,A1.1.rocrate,A1.2.tool,A1.2.rocrate,A1.3.tool,A1.3.rocrate,I1.1.tool,I1.1.rocrate,I1.2.tool,I1.2.rocrate,I3.1.tool,I3.1.rocrate,R1.1.tool,R1.1.rocrate,R1.1.1.tool,R1.1.1.rocrate,R1.2.1.tool,R1.2.1.rocrate,R1.3.1.tool,R1.3.1.rocrate,R1.3.2.tool,R1.3.2.rocrate,components,identifier,type,creation_mode,completness,number_of_resources,number_of_views,number_of_downloads
872,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,d604b184-81ba-44a0-b5ad-38e3713c46f8,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
873,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,9dec4696-ec84-4600-9ebb-6794329cd3d3,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
874,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,448e7d1e-e288-4e1e-a9bf-feb592aa863f,Bibliography-centric Research Object,AUTOMATIC,70,7,1,4
875,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,3322c3b8-1d43-406c-aac5-6553105e0119,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
876,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,9ef07cea-e9d2-478a-bc13-822639f70450,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
877,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,388624df-dd02-404f-a2a6-c3bea6d04028,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
878,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,c8a28ab7-cbf1-40e9-bf29-a715c10c8617,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
879,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,0d54749c-12e4-4357-b4c4-41772dc91b20,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
880,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,03cd832d-4dd6-4606-a3c3-a6ecae7221ff,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
881,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,7dc5cbb8-4e75-4265-99b7-1578b672b28c,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
882,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,705eed6d-d99d-4f37-be85-fbc78b29ce6d,Bibliography-centric Research Object,AUTOMATIC,70,2,1,4
883,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,5d19e414-283d-40db-ac7c-c5a5183f3577,Bibliography-centric Research Object,AUTOMATIC,70,2,1,4
884,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,2873095d-fe9e-4c4a-9826-0c171c039a84,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
885,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,b3c026bf-e40a-4e2b-992b-e9cbfc799069,Bibliography-centric Research Object,AUTOMATIC,70,7,1,6
886,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,ecf2e2cd-9437-4d72-8e58-81c53fb31bfa,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
887,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,6e03a972-fa62-4703-b359-1d5dcb58bc4e,Bibliography-centric Research Object,AUTOMATIC,70,2,1,9
888,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,eea8e12b-0471-4d7a-b2ab-e29b42fd64e0,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
889,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,71236d60-e041-44a9-8947-7f0ba75af619,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
890,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,5771acb5-7d32-4b98-a9cd-c15ddd06c812,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
891,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,66757ca5-2b9d-416d-a319-19438926ed07,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
892,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,3331f7ec-6448-44a8-aacd-0d37f113f005,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
893,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,80277632-7a26-4eef-9e37-a65d9ae1c18d,Bibliography-centric Research Object,AUTOMATIC,70,7,1,8
894,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,a4eb7f8a-769e-4f5f-b4c4-2bc78ac57157,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
895,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,eb175f05-8232-4ec1-a71b-b0639c620e17,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
896,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,eefc1a21-a2bb-4a39-a5bd-a5ef505bcd68,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
897,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,f8222589-efc9-4cad-b809-7805cd78c41d,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
898,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,00b20cdb-f5b2-4286-8445-41304f99cde7,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
899,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,7038e64f-c935-47e1-b6c2-75bceb9f157a,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
900,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,a393fc4b-1285-462b-b847-62e2265eb25e,Bibliography-centric Research Object,AUTOMATIC,70,7,1,4
901,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,0bceea9c-89e7-4636-ba35-1b6b46bd3d36,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
902,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,3c34db1e-dbad-4f71-bf63-534ce073bebb,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
903,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,063436ac-717e-4aae-88a8-4e474b12d9f7,Bibliography-centric Research Object,AUTOMATIC,70,7,1,4
904,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,cfcbf006-2601-4833-880b-cdc33bcabcb6,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
905,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,e18f82da-5e01-49bc-8613-9b1c6c9dcd8c,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
906,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,2172e540-9dd5-4bcc-b6f7-0da64291aa25,Bibliography-centric Research Object,AUTOMATIC,70,2,1,5
907,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,de8c9799-9574-42f3-ad21-ad7f4e82b8f1,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
908,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,3914b619-689b-493b-a20f-5f318987a1d5,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
909,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,8d7bbcb5-55b9-40a0-801c-539241c77563,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
910,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,4a3b662c-cd75-441b-bbd3-d92a5d7aa5c8,Bibliography-centric Research Object,AUTOMATIC,70,7,1,6
911,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,1dcb0484-6671-4e8a-88c4-e80ab538a694,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
912,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,c9b03fac-83f7-452b-896e-883a1efc6fdf,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
913,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,06f9213e-3b00-4dc7-9a8c-a6ae537df003,Bibliography-centric Research Object,AUTOMATIC,70,7,1,6
914,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,90be4335-1352-4f7a-9181-c90fa206249e,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
915,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,f0003456-75d8-4957-9fad-7eb253ebafbe,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
916,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,0d8ba180-9979-4148-83bc-9045dca9a848,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
917,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,5477c2d6-5b3b-451a-a6c6-b7d389b5dc9d,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
918,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,8e3df099-a41e-4613-8853-0d72df768599,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
919,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,29ef8b42-7f2b-4870-9e0c-2ef5abfaaf42,Bibliography-centric Research Object,AUTOMATIC,70,7,1,9
920,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,8735c004-e4a0-4682-90e7-d2dcab48f0d7,Bibliography-centric Research Object,AUTOMATIC,70,7,1,8
921,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,883801ff-4fa6-4037-b8d3-0e36fe49aa26,Bibliography-centric Research Object,AUTOMATIC,70,7,1,5
922,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,bf5fb26c-ed42-4c6f-890a-5e70caad937c,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
923,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,db0e7c6a-1810-43bf-bb55-974dc13e535c,Bibliography-centric Research Object,AUTOMATIC,70,7,1,5
924,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,18724e5a-f74a-4f5e-b24d-477b48a1bd2e,Bibliography-centric Research Object,AUTOMATIC,70,2,1,9
925,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,af62822b-b2fb-479e-8f6b-5c0999591b18,Bibliography-centric Research Object,AUTOMATIC,70,7,1,8
926,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,bc5a4e5a-6466-4c86-a461-0bc26d65a9a4,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
927,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,1e047a17-01bc-4c94-89c7-de3f2edb0be2,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
928,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,019401d0-0af0-4efe-a079-dceb0590d66e,Bibliography-centric Research Object,AUTOMATIC,70,7,1,9
929,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,7964c8bf-7770-4189-bddc-a3d29665dcd8,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
930,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,22f44c22-fb1a-4cf4-b96b-55e88dea0f70,Bibliography-centric Research Object,AUTOMATIC,70,7,1,4
931,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,4981efda-9f4b-49ee-8e9f-3e3f806a094a,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
932,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,64bb2ac9-7b97-41c7-bda4-3789a617d9ea,Bibliography-centric Research Object,AUTOMATIC,70,2,1,10
933,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,bd34fe3f-c8e0-436e-bdc3-9d5369b60e08,Bibliography-centric Research Object,AUTOMATIC,70,7,1,7
934,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,ef6e6660-33ae-4b2d-900b-79abe16f1c08,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
935,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,010fb1af-5ed0-4683-871e-e5e820dab639,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
936,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,a0bada34-2be1-4e86-8179-62eda3f76859,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
937,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,3fc2847a-2afe-492f-ab77-60a38cde4b46,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
938,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,4c9d9ee8-63ee-48d2-a653-e9d8e931f8f0,Bibliography-centric Research Object,AUTOMATIC,70,2,1,8
939,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,122c9d28-9771-4109-8dd1-114ee2a4a45c,Bibliography-centric Research Object,AUTOMATIC,70,2,1,7
940,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,8726c54a-af3c-4ec1-9ce6-c8f577b969ef,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
941,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,a6892b89-1e5d-4eef-abd8-46b645da380d,Bibliography-centric Research Object,AUTOMATIC,70,2,1,6
942,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,50732b83-0ff1-4a1c-ac99-3486bdb891af,Bibliography-centric Research Object,AUTOMATIC,70,7,1,3
943,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,9520b4ad-c069-468b-806b-b4ca60043609,Bibliography-centric Research Object,AUTOMATIC,70,2,1,3
944,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,c93fc880-a0a2-4f31-8eb9-ee6906865f2b,Bibliography-centric Research Object,AUTOMATIC,70,2,1,9
945,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,3ebf714f-667d-49d3-aed4-49c85ce988e5,Bibliography-centric Research Object,AUTOMATIC,70,2,1,10
946,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,35c96dce-7487-41a8-a0e4-d8ee7993eec4,Bibliography-centric Research Object,AUTOMATIC,70,2,1,9
947,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,da93ce17-4374-49ef-8d51-89e64eed8625,Bibliography-centric Research Object,AUTOMATIC,70,7,2,8
948,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,1,3,fd5c8af2-8521-437a-bc8f-826e66f75996,Bibliography-centric Research Object,AUTOMATIC,70,2,1,4
949,8,0,0,8,2,0,0,0,0,8,2,0,2,6,0,0,2,6,2,6,0,8,0,1,2,0,2,0,2,6,0,1,8,990afec2-49c4-4c33-8e7f-37fce13172f8,Bibliography-centric Research Object,AUTOMATIC,70,7,1,6
